,score,comment
68,1,"Produto muito frágil! todo em aglomerado, desvalorizando ainda mais a peça. A parte deslizante que serve de base para o teclado e o mouse, desabou logo no primeiro dia de uso. As ferragens de sustentação do mesmo são tão ruins quanto as madeiras e entortam com facidade. O acabamento em fita plástica é de muito mal gosto. A tentativa de combinar a cor da fita com a madeira, na minha opinião, foi um desastre."
69,4,"Bom custo-benefício, porém o ferro onde vai a parte do teclado é muito frágil e entorta com facilidade (até com o peso das mãos digitando)."
70,4,Ainda não montei mas acho que tá legal.
71,3,"Compramos 2 unidades. Pelo preço, é um excelente material e nos surpreendeu, todo em mdf, porém foi feito para ficar contra a parede, pois as madeiras não possuem acabamento branco no corte de trás do móvel. 
A prancha não fecha muito facilmente, mas ok. 
As corrediças vieram de tamanhos e cores diferentes, uma cinza, maior, e outra branca, menor. 
Uma das pranchas veio com um carimbo na borda que fica para a frente."
72,5,"Mesa ótima para  espaços pequeno, onde não precise acumular muita coisa sem gaveta, fácil de montar de acordo com folheto explicativo, gostei e recomendo."
73,3,"Boa para ambientes pequenos. A madeira é um pouco frágil e importante dizer que a parte de acondicionar a impressora é pequena, então é bom verificar o tamanho ou da mesa para computador ou da sua impressora, dependendo da impressora não cabe junto com a torre. Para residência eu até recomendo, mas para escritórios sugiro uma mesa de melhor qualidade e tamanho."
74,3,"Bom acabamento, otimo custo beneficio, porém as corrediças se entortam muito facil, devido o tamanho da peça ser menor que a corrediça."
75,5,"Montagem super fácil e rápida. A escrivaninha ocupa pouco espaço e tem um design até bem bonitinho. As madeiras têm um padrão de listras bem sutis que só dá pra ver se perto. Particularmente, achei o padrão bonito, mas é impossível perceber pelas fotos. Parece resistente o suficiente pro seu uso. Ótima compra, nada a reclamar."
76,5,"Produto de ótima qualidade, muito firme, todo com parafusos o que torna de fácil montagem e cm instruções super fáceis para montar."
77,3,"A mesa e boa e bonita a montagem foi simples porem não dou 5 estrelas pois ela veio rachada a madeira estava um pouco danificada para um produto novo, além deu ter pago para ela chegar em um dia e ela demorou para chegar então só por esses motivos não dou nota alta."
78,5,"Gostei do produto, mesmo ele sendo pequeno pelo tamanho que sou não prejudicou em nada e foi muito fácil de montar."
79,4,"Banca de computador bem compacta, leve, design bonito e de fácil montagem. Gostei de banca, comportou bem meu computador, mas o espaço para o gabinete poderia ser maior, meu gabinete coube mas ficou bem pouco espaço, se ele fosse maior nem caberia. Recomendo a compra do produto, a qualidade é boa."
80,5,Muito lindo fácil de montar meu filho de 18 anos conseguiu montar sozinho e cabe em qualquer lugar amei.
81,4,"A mesa é firme e de fácil instalação. Ocupa pouco espaço, mas é possível guardar bastante coisa nela. Apenas faltaram as marcações para instalação na gaveta do teclado e a altura da mesa que é um pouco baixa, mas nada que interfira na qualidade e eficiência do produto."
82,5,Adorei a mesinha de computador. Ela é resistente e não ocupa muito espaço. Tô maravilhada com minha aquisição.
83,4,"Muito linda a mesa, não ocupa muito espaço, leve e é muito prática. Mas poderia ser mais alta para melhor comodidade, e olha que tenho 1 m e 65 cm de altura, tenho que ter cuidado com a postura para não ficar curvada. Fica a dica !??."
84,5,"Eu adorei. Tem excelente qualidade. Não é difícil montar, mas requer paciência! exatamente como o da foto."
85,4,"E´um bom produto. Pequeno, bonito, mas sem gavetas, o que a elevaria de patamar, contudo é bom dizer que a faria mais cara e o seu preço é o seu grande chamariz. No geral cumpre o prometido. O manual para a montagem achei bom."
86,4,"Gostei pq ocupa pouco espaço e gostei da cor e do material ,so achei um pouco baixa."
87,5,"Gostei. Ela é frágil,mas se não for pra ficar arrastando de um lado para outro ela serve bem ao propósito se você ter uma mesinha para o computador. Bom acabamento e tamanho compacto não ocupa muito lugar. Atendeu a minha necessidade!!!."
88,4,Foi um produto que mim surpreendeu ótimo material bem firme toda parafusada gostei recomendo a todos.
89,5,"Dá um pouquinho de trabalho pra montar mas, seguindo as letras nas imagens das peças, vc fica sabendo os tipos de parafusos que colocar em cada etapa. Os pés, para proteção da umidade foi bem bolado pelo design. Amei."
90,5,Bom do jeito que eu imaginei fiquei feliz amei  n ocupa muito espasso ótimo para apartamento.
91,5,"Me surpreendeu positivamente, muito lindo, conforme descrição, ideal pra estudar /trabalhar e ele é feito de um bom material , muito fácil de montar! eu mesma montei juntamente com meu marido. Maravilhoso , cor bonita, acabamento perfeito em fim nota mil."
92,4,"Mesa feita com madeira prensada, de boa qualidade, aliviando nossas floresta de retirada de madeira."
93,4,"Produto simples, fácil montagem(não necessitei de profissional montador ou de uma segunda pessoa), acabamentos dentro do padrão, custo benefício excelente se está procurando um móvel desse tipo para apartamentos pequenos,como foi o meu caso, super me atendeu."
94,5,Essa mesinha ficou perfeita aqui coube tudo que eu preciso. Eu ameii. Ótimo produto!!.
95,1,O produto é bom mas mandaram a estante sem parafusos não tem como montar já a 06 dias ficaram de mandar e até o momento nada. Ou seja estou com o produto e não posso montar.
96,5,"Gostei muito, atendeu as minhas expectativas, facil de montar. Ocupa pouco espaço. Recomendo sim."
97,5,Excelente. Apenas uma observação: algumas peças não trazem numeração para facilitar a montagem e na destinada ao teclado não há marcação para a fixação do trilhos. Tirando essas pequenas observações o produto é muito bom.
98,5,Essa mesa e ótima para o computador e não acumular nada em cima amei.
99,5,"Compacta e charmosa! comporta monitor, mouse e teclado, torre e impressora, ocupando o mínimo espaço nescessário. Qto à ergonomia, poderiam substituir as quinas ""vivas"" por bordas arredondadas no compartimento do teclado e mouse. Fica a dica!."
100,1,",não gostei, muito baixa e pequena, na tem espaço para colocar as pernas."
101,4,Muito boa tem lugar pra tudo é e um tamanho perfeito cabe em couquer cantinho to muito satisfeita meus filhos também. Eu recomendo todos comprar é boa é bonita e barato vale a pena boa.
102,4,"Igual da foto,gostei,só não dou 5 estrelas porque ficou meio bamba."
103,5,"O famoso bbb, bom, bonito e barato. Coube perfeitamente no quarto da minha sobrinha, muito fácil a montagem. Inclusive foi minha própria sobrinha que montou. Qualidade ótima. Estamos muito felizes com a compra!."
104,4,"Ótimo produto. 
Fácil de montar, peças de qualidade e muito bonita. Comprei uma, gostei e, depois, comprei outra para meu filho. 
Só não ganha 5 estrelas, pois veio com um canto meio amassado. 
Como não é nada relevante, virei esse lado pra parede e não dá nem pra ver. 
Afinal, não existe nada perfeito, né!?. 
Nem nós somos!. 
Podem comprar que vale a pena. 
Compraria uma terceira tranquilamente."
105,5,"A mesa tem um tamanho excelente, além de ser muito bonita. 
A qualidade é boa, é uma simples que está de acordo com o valor. 
Veio com um pequeno amassado no canto e eles foram muito atenciosos e resolveram a situação pelo whatsapp mesmo."
106,5,"A mesa é bem bonita, veio com 3 pequenas marcas no tampo na parte de baixo, próximo a área dos parafusos, nada que comprometesse a beleza da mesa. Montagem fácil e fica bem firme. Custo x benefício imbatível."
107,5,"Produto excelente! tamanho exato da descrição, apenas com uma avaria no tampo, o que não atrapalhou em nada. Manual de motagem veio com instruções claras e de facil compreensão! recomendo!."
108,4,"Mesa com um ótimo tamanho, bem acabada, veio com umas marcas que acredito que seja do transporte, mas no geral estou bem satisfeito. Muito fácil de montar."
109,5,"Excelente mesa, gostei bastante e recomendo pra comprar, muito boa em todos os aspectos, ampla, com qualidade de material, facil para montar e bem bonita!."
110,5,"A mesa é de excelente qualidade! fácil de montar e muito elegante. 
Recomendo 100% a compra!. 
Obs: montei sozinha (mulher)."
111,3,"A mesa é boa, porém, balança muito, mesmo apretando bem todos os parafusos, ainda assim, ela continua balançando."
112,5,"Produto realmente de exelente qualidade e facil de montar, gostei muito ficou do jeito que queria!. 
Parabens!."
113,5,Ótimo custo beneficio. A mesa tem um tamanho excelente pra quem trabalha com dois monitores.
114,5,Adorei a mesa. Exatamente o que eu precisava. Boa qualidade e tamanho adequado. Curti muito!!!.
115,5,"Mesa de excelente qualidade, rápida montagem. Com toda certeza do mundo superou minhas expectativas!."
116,4,Mesa muito bonita e bem forte as duas core juntas deu um tok especial.
117,5,"Excelente custo benefício,  mesa muito boa, fácil de montar. 
Em breve, comprarei outra!."
118,5,"Mesa simples mas muito bom custo beneficio, gostei da compra!."
119,5,Mesa com praticidade para ser montada e muito bonita.
120,5,Produto superou minha expectativa. Ótimo preço e qualidade tbm.
121,5,"Mesa muito bonita, bem acabada e resistente. Recomendo."
122,4,"Adorei a mesa! boa qualidade , de fácil montagem!."
123,5,Facil de montar e muito prática.
124,4,"Bom o produto, algumas peças  deveriam ser mais reforçadas."
125,5,Muito boa e resistente. É exatamente como na foto.
126,5,Excelente móvel de qualidade. Excelente custo benefício.
127,4,"Produto de boa qualidade, fácil montagem."
128,5,"Muito confortável e o tecido mesh ajuda bastante no calor, a única coisa que não vi que algumas outras têm é o ajuste de lateralidade do braço, mas não faz falta."
129,5,"Thunderx3 yama1 ergonômica preta com estofado e tela mesh! bom desenho, o acento realmente deveria ser com mais espuma ou totalmente com a tela mesh."
130,2,"O tecido está desfiado, uns  2 centímetros, na parte lateral esquerda da cadeira. Não foi muita coisa, mas pelo preço, esperava mais."
131,4,"Excelente cadeira, confortável e com bons ajustes. 
A espuma do assento poderia ser um pouco mais densa."
132,5,"Confortável, fácil de montar e bem resistente."
133,5,Excelente cadeira vale o investimento.
134,4,"A escrivaninha é muito bonita e fácil de montar, mesmo não tendo os furos guias. 
Fui retirar pessoalmente e o pessoal foi muito gente boa, um dos montadores até me deu dicas de como montar e me ajudaram a fazer caber no carro. Tenha isso em mente, se for buscar: a torre vem montada e não tem como desmontar a estrutura metálica. (coube em um peugeot 206 com os bancos rebatidos). 
Os pés são ajustáveis e da pra deixar ela bem nivelada ao piso, pra não balançar. 
Os pontos negativos ficam pela ausência do metal horizontal ligando o pé à torre (que pode ser visto na imagem) acredito que se houvesse, daria mais estabilidade. E pela quina que é muito íngreme, e machuca um pouco os braços dependendo a posição de trabalho."
135,1,"A barra horizontal preta da mesa não é de estrutura metálica mas sim de mdf e as porcas da barra principal não é de aço mas de um material que danifica quando muito apertado. A tábua da mesa já nos primeiros dias de uso deu uma empenada com um monitor de 3,4 kg."
136,4,"Comprei duas destas mesas para utilizar para o home office e me atendeu bem. O tamanho do tampo é suficiente para um note, mouse e um caderno. Não recomendo caso queira utilizar com um monitor. Utilizo somente durante o período de trabalho e depois dobro e guardo embaixo da cama. 
Vi alguns comentários dizendo que a qualidade do material é ruim e discordo. Pelo preço do produto, até que ele é bem acabado sim. Só não indicaria esta mesa como uma peça ""fixa"" na sala de estar, por exemplo."
137,4,"A mesa/escrivaninha  é de boa qualidade, sólida, e bonita. 
A mesa é ampla e firme, facilitando muito no meu trabalho. 
Exatamente como descrito na divulgação do produto. 
Não tivemos dificuldade para montar, mas é necessário atenção aos detalhes na hora da montagem. 
Estou muito feliz com minha compra, atendeu perfeitamente as minhas necessidades."
138,1,"O tampo tem apenas 2,5cm de espessura e somente nas bordas, no meio o tampo é mais fino (bem provável que 1,2cm como as prateleiras menores). 
A estrutura de metal não é muito alinhada o que atrapalha a fixação do tampo porque sobra um espaço entre a estrutura e o tampo e os parafusos se apertados tentando aproximar a madeira acabam espanando (a madeira cede e o parafuso solta). 
A imitação de madeira ""nobre"" na parte superior das prateleiras é muito ruim."
139,4,"O produto é muito bom e aparenta ter uma boa qualidade, porém não vem com as marcações e se você mesmo for montar tem que ter cuidado para não deixar desalinhado. Também não veio as chaves allen. 
. 
Para montar o ideal é ter uma parafusadeira para facilitar o furo na madeira."
140,3,"Boa, pratica, facil de montar, porém material de baixa qualidade, acabamento ruim. Pelo preço poderia ser melhor. 
É informado na descrição do produto qual é o material empregado e a capacidade da mesa e das prateleiras tudo claro, porém a qualidade, o acabamento não. Os detalhes não aparecem nas fotografias, as bordas são pontiagudas e podem até machucar. Fica aqui a dica."
141,5,"Mesa muito bonita, de ótima qualidade, resistente e de fácil montagem. 
Ela é mais alta do que a que tinha em casa e com ela o braço da cadeira não fica esbarrando nas bordas da mesa, o que me deixou bem satisfeito. Excelente para estudo e jogar."
142,4,"Só não vou dar 5 estrelas porque talvez fosse melhor se a madeira já viesse com os furos ou marcações dele, mas claro que se você tiver uma furadeira e parafusadeira não terá problema algum, a montagem é super fácil, mesmo que não tenha a furadeira, a madeira é linda, muito prática e o suporte também, vale muuuito a pena!."
143,5,"Muito bonita e bem firme. Otima qualidade. As prateleiras sao espacosas para os llivros e cadernos. Unica coisa que incomoda um pouco e que ao apoiar sobre a mesa, por muito tempo, machuca o braco. Deveria ser um pouco msis  arredondada. Ficou linda no escritorio!."
144,4,"Muito bom. Corresponde corretamente ao divulgado. Relativamente fácil de montar. Não é um móvel de luxo, mas pelo preço atende bem à proposta. Provavelmente não vai durar muito se não tiver cuidados de limpeza, mas para mim atendeu plenamente às expectativas. Recomendo se o cliente não tiver expectativa de algo luxuoso mas sim de algo simples e funcional."
145,4,"Móvel muito bom,de boa qualidade tanto as partes de madeira como as de aço, bem pratica a montagem, porém tive um pouco de dificuldades porque veio sem o manual de instruções de montagem, fora isso foi uma experiência muito boa ter comprada a mesa."
146,5,"A mesa é grande, fácil de montar (mas precisa de 2 pessoas) e é exatamente igual a foto. Além disso, pode-se facilmente mudar o lado da prateleira apenas girando a mesa. 
. 
Só poderia ter um acabamento melhor nas partes de ferro. Mas no conjunto total, é uma boa mesa."
147,5,"A escrivaninha é linda. A foto é perfeita para demonstrar o produto. 
Para melhorar ainda mais, sugiro que a madeira já venha com os furos para maior facilidade ao montar, o comprador precisa possuir uma parafusadeira."
148,5,"Simples e linda. 
Fácil de montar. Boa estrutura. Moderna e ficou perfeita na linha sala. A estrutura de ferro é muito boa e garante boa estabilização. Futuramente, trocarei as madeiras por maciças. Mas vai demorar pois, com cuidado e zelo. Este móvel durará bastante. Excelente custo benefício."
149,5,"Muito simples de montar, ela é maior do que parece pela foto, o quê é bom, me dá mais espaço para trabalhar. Madeira muito linda, meus amigos amaram. Loucos para ter uma. Hahsuahusua."
150,4,"É muito bom produto diante do custo. Nível médio quanto a facilidade de montagem e precisa de duas pessoas. Se não tiver uma parafusadeira, tem que fazer bastante força, pois não há furos guia para os parafusos. Depois de montado fica bem firme."
151,2,"Veio com problemas de adequação para montagem, alguns layouts não casavam com tamanho da estrutura. A parte da frente é de madeira, esperava que fosse de aço. A demais tudo certo!."
152,1,"Estrutura de metal perfeita, prateleira arqueou com 1. 9 kg depois de 2 dias. Parte de madeira muito ruim. Mandei fazer as prateleiras e o tampo em qualidade melhor e que suporte pelo menos os 5 kg anunciado no ml."
153,4,"Produto bom. Mas com alguns detalhes melhoraria muito. As rebarbas da fita de borda machxam a mão,  tivemos que lixar,  e manual com falta de informação mas ok o produto."
154,4,"O produto é muito bom, mas não é exatamente como a foto. Não tem esse ferro na mesinha. Não vem manual de instrução dentro da caixa, mas é fácil de montar."
155,4,"Muito boa. Qualidade ótima. 
Agora como sugestão apenas ela veio com uma tábua arranhada. Acho q ao embalar colocar mais proteção ficaria perfeito. 
Mas gostamos e indico."
156,5,Atendeu minhas necessidades! a escrivaninha é espaçosa e as prateleiras são bem úteis. Estou usando notebook e coloco vários objetos em cima. Cabe tudo e não ocupa muito espaço.
157,5,"Eu e mais uma amiga montamos a mesa, não foi tão difícil, alguma coisa precisamos de ajuda masculina pois o manual não era tão claro na informação."
158,5,"Que escrivaninha maravilhosa. O material é perfeito, de ótima qualidade, é super grande e chama atenção de todo mundo que vê. Uma das melhores compras que fiz por aqui."
159,1,"Produto de péssima qualidade. Ao desembalar o aglomerado (tampo) da mesa já quebrou ao meio, foi direto para o lixo, dinheiro jogado fora."
160,5,"Mesa além de muito bonita, está por um preço muito bacana, ela suporte mais de 50 kilos, então para quem vai usar com um computador robusto, cai super bem."
161,4,"Adorei o produto! grande custo-beneficio. Minha única  crítica é  em relação á  forma de prender a mesa,pois não é  nada simples."
162,4,"A mesa é linda, espaçosa e igual a foto. Melhor escolha. 
. 
Porem as madeiras vieram sem os buracos do parafuso e arranhada em um das partes da madeira."
163,5,"Perfeito! excelente qualidade, exatamente como anunciado. A montagem é um pouco complicada, mas vale a pena. Ótimo custo x benefício."
164,2,"Muito fragil, as pecas ja chegaram arranhadas e material é muito fino, poderiam ter usado uma madeira de melhor qualidade e o metal. 
Apresenta falha e imperfeições."
165,5,"Ótimo produto. Bonito e muito prático. Coube meus livros de estudos, computador e notebook tudo no mesmo lugar."
166,5,"Produto muito bonito e de qualidade, o meu canto de trabalho tem espaço e me deixa feliz haha. A loja super atenciosa e rápida, super recomendo :)."
167,3,Se todas as peças da estrutura fossem em metal daria 5 estrelas pois o produto bom.
168,5,Adorei a minha escrivaninha. Muito fácil de montar e de um tamanho muito bom. Coube todas as minhas coisas e ainda a impressora. Adorei.
169,5,"Mesa completa, com bom espaço para computador e prateleiras também espaçosas. Bom custo x benefício."
170,5,"Material de excelente qualidade, todo em mdf, mesa bem espaçosa, só a montagem q é um pouco chatinha, fora isso vale muito a pena."
171,5,E é lindo. De ótima qualidade e fácil montagem. Ficou perfeito. Compraria de novo.
172,5,"A escrivaninha é linda e prática, pois a estante lateral ajuda a organizar melhor os materiais de estudo. É bem furnida."
173,3,"A sustentação do tampo é de ""mdf"". Pela foto parecia ser de metalon."
174,5,Produto com ótimo acabamento e resistente. Veio com uns arranhados na placa de madeira frontal mas nada demais.
175,5,Linda. Espaçosa. Prática. Funcional. Igual a foto. Gostei muito da mesa. Indico.
176,5,"Excelente !!! produto lindo e com acabamento perfeito. 
Um pouquinho trabalhoso para montar, mas em duas pessoas da tranquilo."
177,5,Produto de boa qualidade. Atendeu perfeitamente minha necessidade e fácil de montar.
178,5,"Custo benefício excelente. A minha veio um pouco torta na madeira frontal, mas nada  muito perceptível."
179,2,"Fácil de montar, bonitinha, tem ajuste de altura dos braços e assento, mas o assento é muito duro. Muito duro. Parece que não tem espuma. Pra quem trabalha o dia todo sentado não é uma boa opção. Se vai trabalhar pouco tempo sentado, aí não vejo muito problema. Mas é dura."
180,3,"Não gostei! a estrutura abaixo do assento, é até boa, mas, o assento em si, e o encosto das costas é muito ruim e tem pouco preenchimento com espuma. Muito desconfortável! bem frágil também os encostos dos braços."
181,1,"O estofado é bom, mas achei o material fraco para o meu peso, o braço não é muito firme, e o encosto é muito baixo pra minha altura."
182,5,"Produto ótimo,  é exatamente o que eu esperava. Agora posso trabalhar com mais conforto e na altura ideal. Montagem super prática e simples! podem comprar sem medo."
183,1,"Não gostei,veio muito diferente e inferior o que comprei. Comprei uma cadeira com braço e veio sem braço e bem menor e a cor diferente."
184,3,Por este valor a cadeira já deveria vir montada. Pagar um preço não tão barato pelo modelo da cadeira e ainda vir desmontada é  dose.
185,3,"Boa cadeira, só tive problema com os parafusos que prendem os braços da cadeira no acento, tive que furar o compensado pra por outros parafusos."
186,2,"Olha. Muito fraquinha o apoio dos braços então, um parafuso só. Nossa fraca mesmo. Secretaria de 80kg quebrou ela no segundo dia de suso."
187,3,"Tem um bom visual e achei boa, mas não tem graduação de altura de assento. Por esse motivo não ficou confortável p mim."
188,1,Cadeira muito frágil e de péssimo qualidade e os encosto dos braços se entortam com pequeno peso. Pelo preço poderia ser melhor.
189,3,"Não consigo colocar a quinta roda. Não consigo colocar. O espaço por mais força que utilizo, não consigo. Tem alguma dica ????."
190,4,"Produto bom,  meu marido montou rapidamente, com relação a durabilidade, vou precisar de um tempo de uso para relatar."
191,3,Era a que estava no meu orçamento. Ela é bastante frágil e após montada ficou balançando algumas partes.
192,4,"Podia ser 5 estrelas, mas veio sem manual de montagem, ai tiver que adivinhar como se monta."
193,5,"Cadeira atendeu a minha necessidade. Tem tudo o que preciso ergonômica. Pelo valor pago, ótima aquisição."
194,5,"Comprei, além de linda é super confortável, anatômica. Acabou minhas dores nas costas. Amei comprar!."
195,1,"Produto de mau qualidade, o encosto os parafuso não bate com  poucas, espana , não recomendo."
196,4,"Linda, só pouco espaço. Se a pessoa for gordinha vai ficar apertado."
197,5,Gostei muito produto de boa qualidade vale a pena. Resolveu meu prblema.
198,1,"Nao gostei,  ela e frouxa nao era o que eu esperava."
199,5,"Produto bem acabado, de boa qualidade, bonito e com preço justo."
200,2,Achei um pouco frágil mas pelo valor tá bom.
201,4,"Épico. Compre se você tiver chaves phillips para montar. 
??."
202,5,A cadeira  é  muito boa e superou  minhas expectativas.
203,3,Um pouco fraca. Mas está resolvendo por enquanto.
204,5,Muito boa a cadeira macia qualidade top.
205,5,Muito boa só precisar melhorar na suspensão.
206,3,"Ótimo custo benefício, atendeu as minhas necessidades."
207,5,Muito boa recomendo bem fácil de montar.
208,5,Muito bom gorteir vou conpar mai.
209,5,Cadeira simples mas forte. Pratica. Gostei.
210,1,Muito frágil. Super difícil de montar.
211,5,"Muito boa, pode comprar sem medo!."
212,5,Excelente !!! comprei para dar de presente !!!.
213,5,"Gostei do produto, me sentindo satisfeito."
214,5,O produto está atendendo a necessidade.
