,score,comment
38,5,Excelente à qualidade do produto nota 10.
39,5,Um ótimo perfume super recomendo.
40,1,"Horrivel, não tem fixação nenhuma."
41,5,Sempre uma fragrância marcante.
42,5,"Eu sou completamente apaixonada por esse perfume! delicado e doce, do jeitinho que eu gosto! tudo perfeito!!!."
43,5,"É maravilhoso eu amei , amei meu brinde também tudo incrível boticário né meu bem não tem como não ser perfeito."
44,5,"Muito bom pode comprar sem medo de errar, porque é muito, muito  bom tenho certeza  que vcs meninas  vão  adorar."
45,5,"Maravilhoso, só tem q passar pouco porq ele perfuma muito, dura bem o cheiro, nao e enjoativo."
46,5,Um perfume maravilhoso de uma fragrância incrível. Tem durabilidade do aroma. Um perfume muito bom super indico.
47,1,"Péssimo odor ! tive que lavar o meu pulso , insuportável. Fragrância de baixa qualidade. O boticário errou feio."
48,5,"Produto de aroma incrível de fixação muito boa tbm, comprei pra minha noiva ela gostou muito."
49,4,"Muito bom o perfume, já usei ele outras vezes. Mas o cheiro dura pouquinho tempo."
50,5,"Ainda ganhei uns mimos, muito obrigada,  eu estava louca atrás de um mimo daquele ?????."
51,4,"Perfume ótimo e de boa duração. 
Esperava mais do brinde kkkk mas tá valendo."
52,5,Ótimo produto. Possui um cheiro forte no começo mas depois fica bem suave.
53,3,Ótimo mas prendendo compra mas. Amo perfume. Quero compra o perfume yves rocher.
54,5,"Perfeito, minha mulher amou o aroma, além disso é duradouro na pele, obg."
55,5,Toda a linha floratta é muito boa. E o preço foi ótimo!.
56,5,Muito bom minha filha adoro gosto muito quando caba vó comprar outro.
57,4,"Muito bom, aroma não é enjoativo. Aroma muito agradável. 
Recomendo muito."
58,5,"Excelente,dei para minha esposa de presente ela adorou ótimo perfume."
59,5,"Muito bom, fragrância suave, perfeita para usar no dia a dia."
60,5,"Amei não tem explicação muito bom. 
Mesmo , vou comprar de novo."
61,5,"Simplesmente ameiiii , veio a sacola para presente , enfim td de bom."
62,4,"Muito bom cheiro bem doce pra quem gosta , como eu."
63,5,O perfume floratta flores é especial para todos os momentos!!!.
64,5,Gostei muito é o que eu esperava valeu a pena.
65,5,Ótimo perfume recomendo a fragrância é uma delicia é original.
66,5,Nossa excelente perfume minha filha amou recomendo a todos obrigada.
67,5,"Perfume muito bom, como todos os produtos do boticario."
68,5,Amei o produto com certeza recomendarei para minhas amigas.
69,5,"Fragrância maravilhosa, fixou muito bem na minha pele, amei."
70,5,Ótimo produto! foi pra presente e quem recebeu adorou !.
71,5,Perfeito perfume ótimo aroma suave e com certeza recomendo.
72,5,"Venho tudo certinho, perfume lacrado e embalgm para presente."
73,5,"Perfume muito bom ,o cheiro fica o dia todo."
74,5,Sou suspeita em falar desse produto simplesmente adoro.
75,5,Muito cheiroso eu adorei vou enfocar pras pessoas.
76,5,Muito bom amei a fragrância muito bom mesmo.
77,5,Amei mto cheiroso! fixa mto bem na pele.
78,5,Maravilhoso. Ainda ganhei mimos obrigada. Irei comprar mais.
79,5,Excelente gostei é amei voltarei à compra de novo.
80,5,"Produto de qualidade, recomendo aos demais do ml!!!."
81,4,Produto com ótimo preço! perfume com cheiro agradável.
82,5,"Amei, como sempre,  o boticário me surpreendendo!."
83,5,Muito bom recomendo. Vale muito a pena.
84,5,"Muito bom, minha mulher adorou,super recomendo."
85,5,Maravilhoso. Perfume mto bom. Super agradavel. Envolvente.
86,5,"Amei o perfume, o cheiro é sensacional."
87,5,Excelente produto muito cheiroso e agradável gostei.
88,5,Estou muito satisfeita com o perfume.
89,5,Perfeito eu amei. Perfume perfeito marcante.
90,3,"Bom aroma, porém de  baixíssima fixação."
91,5,Compra sensacional gosto muito dessa fragrância.
92,5,Desodorante muito bom adorei super indico.
93,5,"Produto de excelente qualidade, super indico."
94,5,Produto excelente e com fragrância otima.
95,5,"Muito bom, o cheiro é perfeito ??."
96,5,Adorei muito bom esse perfume  inspirador.
97,5,"Ótimo produto, fragrância muito refrescante, recomendo."
98,5,Amo esta fragrância e recomendo.
99,5,Tudo rápido e seguro! maravilhoso.
100,5,"Adoro esse perfume, cheiro maravilhoso."
101,5,Ótimo produto minha esposa adorou.
102,5,"Colônia marcante,  muito agradável, ameiiii!."
103,5,Muito bom presente muito satisfatório.
104,5,Otimo mercaforia de primeira qualidade.
105,5,"Um perfume maravilhoso, envolvente, marcante."
106,5,"Ótimo produto, e ótima qualidade."
107,4,Perfume floratta flores secretas maravilhoso.
108,5,"Excelente, minha esposa adorou,  recomendo."
109,5,Atendeu expectativas. Produto conhecido.
110,5,Maravilhoso amei. Perfume inressistivel. ??.
111,5,"Simplesmente maravilhoso!. 
Super indico."
112,5,"Perfume agradável. 
Fixação boa."
113,5,Maravilhoso cheiro impactante. Amei.
114,5,Produto excelente maravilhoso.
115,5,"Minha esposa gostou muito, ela recomenda."
116,3,"Uso o perfume charlie a muitos anos e acho que não é o original,  ate6pq tem muito álcool pois arde a pele ao usar e o cheiro e6um pouco diferente,  não tem fixação coloca pela manhã e a tarde não se sente mais ele na pele."
117,5,"Perfume incrivelmente  maravilhoso!!!!  um cheiro delicioso  q não incomoda o olfato alheio!!   fixa muito  por horas,  mesmo apos o  banho!! pode ser usado em qualquer estação  o ano!!! vale a pena demais!!!."
118,5,"Amei minha compra! uso este perfume a 40 anos ,kkkk. E tem um tempão que não  achava, confesso que fiquei com receio,mas é exatamente o mesmo cheiro,amei!."
119,2,A fragrância é bem forte e aparentemente o perfume não é original. O perfume some da pele muito rápido. Não dura nem uma hora. Não gostei!.
120,5,"Colônia que uso há 41 anos, muio bom, já faz parte de mim esse aroma. 
Suave delicado e o dia inteiro o mesmo perfume."
121,5,"Há muito tempo procurava por ele. Usei na minha juventude e foi uma alegria encontrar e poder sentir o ""cheirinho"" novamente. Amei."
122,2,"Já havia usado a muito tempo atrás, senti muita diferença na minha pele o cheiro ficou diferente não vou usá-lo!."
123,5,Usei este perfime a uns trinta anos atrás. É do jeitinho queme recordava. Muito feliz com isso.
124,3,"Achei que não tem a mesma fragância de antigamente, a caixa do perfume não veio lacrada."
125,4,"A mesma fragrância, mas não tem boa fixação. 
Mas retorno a comprar porque adoro esse perfume."
126,5,"Muito bom, o mesmo perfume que minha mae usava anos atras, ela amou."
127,3,"Perfume muito cheiroso,porém  ,sem fixação  nenhuma. Não  vou comprar novamente esse fraiche."
128,5,O cheiro é o mesmo q sempre usei mas a fixação mto pouca.
129,5,Ótimo perfume recomendo mas não é para mim é para a minha esposa.
130,3,"Não tem haver com o charlie tradicional. 
O aroma totalmente diferente. 
Não gostei."
131,5,"Apesar de alterada a formulação do perfume, ainda é um excelente produto."
132,1,Não gostei achei diferente a fragrância e a fixação muito fraca.
133,2,Não está com o mesmo aroma e sem fixação de antes.
134,5,Produto muito bom!!! amei. Comprei para dar de presente de aniversário.
135,5,"Delicioso! eu já conhecia,estava procurando há tempos! vale a pena!."
136,1,"Muito ruim, o cheiro parece de óleo velho, não recomendo, desculpe."
137,5,Bom fragrância não fica muito tempo passa rápido o cheiro.
138,5,"Apesar de modificações na fórmula, ainda é um excelente produto."
139,2,O perfume nao  e  igual  ao  que   eu  sempre   usava !.
140,5,"Delicioso, classico, vintage, lembra minha infancia. Fixa e projeta."
141,5,Comprei pra uma amiga que gosta muito deste perfume.
142,5,Excelente! ja conhecia o produto. É marcante e diferente.
143,5,"Muito bom, fragrância original,perfume fica por muito tempo."
144,1,"O perfume é horrível,  o cheiro e horrivel."
145,5,Perfume que eu recomendo lembro de minha infância.
146,5,"Forte,marcante,charmoso pois remete um cheiro familiar."
147,5,Ao quwro escrever nada sobre o produto.
148,5,Bom não tem mta fixação mas gostoso.
149,5,Ótimo da fragrância  q eu queria.
150,1,Não e a fragrância que gostaria.
151,5,Cheiro agradável e de ótima fixação.
152,5,Amo este perfume!  valeu á pena!.
153,4,Fragrância muito envolvente eu gosto demais.
154,5,Uso há anos. Adoro esse perfume.
155,5,Dentro do que esperava. Muito bom!.
156,5,"Muito bom, de excelente fragrância."
157,4,"Razoável,  poderia diminui um pouco."
158,5,Amo este perfume. Ótimo fixador.
159,5,Simplesmente perfeito! produto original!.
160,5,"Bom produto, cheiro original."
161,5,Adoro. Fica muito bem!.
162,4,Produto muito bom.
163,5,Perfeito.
164,5,Otimo.
165,3,"É o seguinte, o perfume tem um cheiro bom, porém não fica muito tempo na pele, por ser suave é possível usar mais borrifadas durante o dia todo em dias quentes mais não espere ser o perfume assinatura, pelo custo-benefício vale a pena ter."
166,5,"Perfume com aroma da perfumaria de alto nível, apenas que tem pouca duração. Mas, pelo preço vale muito a pena conhecer."
167,5,"Maravilhoso! durabilidade da fixação também excelente, fiquei com o cheiro o dia inteiro. Igualzinho a fragrância da lacoste."
168,5,"Perfume excelente, com aroma perfeito. Muito bom para uso do dia a dia."
169,5,Muito bom adorei o perfume é o preço é maravilhoso sem dúvida.
170,5,Muito bom quando sinto cheiro no meu marido da vontade de morder??.
171,4,"Boa, embora eu utilize pouco. Em comparação de preços é muito bom."
172,1,"Certeza que veio vencido, um cheiro de ferro  nada de perfume."
173,3,Bonito ele e mais o perfume em si e muito fraco.
174,5,"Excelente fragrância,te deixa com um cheirinho bom o dia todo !!."
175,4,"Foi presente de natal para meu pai, ele gostou muito!! recomendo."
176,1,Fraco e sem fixação. Visual bonito mas o principal não agrada!!!.
177,5,Muito bom cheiro ótimo e olha q sou exigente recomendo.
178,5,Amei o perfume e muito bom voltarei comprar de novo.
179,2,Perfume cheiroso pena que não dura muito na pele!.
180,4,Produto de boa qualidade recomendo a todos podem comprar.
181,3,A fragrância  e ótima  a fixação e muito fraca.
182,5,",, fragrância bem suave,,quase imperseptivel, bom pra dias quentes."
183,5,Bom. Preço ótimo. Qualidade excelente deveria ter mais fragrância.
184,5,"Muito bom,super indico. Vcs estão de parabéns !!!."
185,1,"Horrivel, dinheiro jogado fora, nao vale a pena."
186,3,Achei com baixa projeção e pouca fixação.
187,5,Perfume maravilhoso cheiro fica o dia todo.
188,5,"Gostei, perfume suave, e não é enjoativo,."
189,5,Recomendo muito cheiroso e fica no corpo.
190,5,"Top de mais,muito bom parabéns,."
191,4,"Muito bom, fixação poderia ser melhor."
192,5,Muito bom produto de alta qualidade.
193,4,"Achei maravilhoso, me surpreendeu  muito cheiroso."
194,5,Vale a pena excelente custo benefício.
195,5,Vendi muito rápido muito cheiroso.
196,5,"Vale muito, fiquei satisfeito."
197,4,Ótimo gostiujijiijijbucfhjkfhkgf.
198,5,Comprei pra dar de presente e foi uma ótima escolha.
199,1,"Não gostei , da colônia , porém gostei só do sabonete !."
200,4,"Muito bom, amei o cheirinho maralhivoso."
201,5,O meu filhinho adorou esse perfume.
202,5,Achei ótimo fragrância suave. Ótimo.
203,5,"Maravilhoso muito cheiroso,amei!!."
204,5,Lindo produto. Ótimo presente!.
205,4,Maravilhoso! amei!! muito bom!.
206,5,"Podem confiar 100% original , otimo pra quem quer ir para acadmeia ou fazer alguma atividade fisica e quer deixar a marca aqua di gio!."
207,5,O produto predendido! parabéns!.
208,5,"Acho que todos os cks be que tem aqui pra vender no mercado livre sao piratas, nao tem um que nao seja, mas da nada, ta valendo. Pelo preco! é só passar umas 4 vezes por dia. Lembro da caixinha dos primeiros que comprava, nem compara com esses de hj, certamente todos falsificados."
209,2,"Suspeito que seja falsificado, muito alcool."
210,1,"O produto não merecia nem uma estrela, pois o mesmo veio deslacrado, o que não especificava na hora da compra, afirmava q estava lacrado e era original. Por gentileza nao manda mais produtos com lacres. Violado. Ja realizei compras outras vezes no mercado livre e sempre vem perfeitos. O chato q e para presente dia dos pais e fica parecendo q comprei coisa de mostruário."
211,2,"O produto certamente é falsificado, pq ? pq ele não tem o simbolo de quando é original. 
Falando da fragrância é boa, tem um cheiro bom, porém a fixação é pessima. Péssima tipo 4 borrifadas somem em no max 30 minutos 100% sendo que 15 min ja tem uns 20% do inicial. Ou seja, é gostoso? é. Vale a pena ? não!."
212,1,"Esse produto que eu comprei ou seja o perfume que na qual paguei 300. 
Esse perfume eh falsificado!. 
Descobri isso quando abrir ele cheiro de álcool puro, mesmo porque eu conheço bem o aroma dele. 
Infelizmente estou mais uma vez decepcionada com mercado livre!. 
Bom saber para nunca mais comprar absorvente nada aqui nada. !."
213,5,"Produto de excelente qualidade. Produto com todas as características de produto original, apesar da baixa fixação, que acredito ser um problema da marca, pois está igual em todos os ck bes que comprei ao longo dos anos. A calvin klein diminuiu a fixação. Não tenho dúvidas. Uso o produto a mais de 20 anos."
214,1,"Bom dia nao estou satisfeito com a essencia do produto ,por tenho um comprado no shopping de 30 ml e o cheiro esta 2x mais forte bem mais notante. 
Peço que reavalie o produto pois acredito que seja caso de troca. 
Ja fiz as comparacoes e nao esta a altura da marca."
215,1,"Acredito que este perfume não seja original. 
Recomendo a quem for comprar, compre em uma loja física, pois já tive um de uma loja física, e apesar de saber que ele tem a fragrância leve, o que eu comprei anteriormente, nem se compara com esse que comprei aqui no mercado livre."
216,1,"Já uso o ck be há algum tempo e este é indubitavelmente uma imitação. É como se tivessem jogado alguns ml dentro de um frasco com água e álcool. Ele é naturalmente um perfume fraco, mas só se sente a fragrância no momento da borrifada. Barato que saiu caro."
217,1,"Boa noite !. 
Estou desapontada com o produto pois ja usei essa fragrância alem de nem lembrar a mesma depois de passado o perfume nem parece ter passado. Foi um aprendizado não comprarei mais e vou divulgar para que meus amigos não compre tb."
218,1,"O produto é horrível. Já compro esse perfume pelo ml há tempos e esse foi de longe o pior. Péssimo. Pena que joguei a caixa fora, queria devolver, pois parece que é água, álcool e um dedo do perfume original. Muito arrependida."
219,5,"Uso o ck be há anos e mais anos. Uso pra todos os momentos. Perfume incrível. Em minha pele, fixa muuuito bem. O dia inteiro. Pra quem gosta de liberdade, uma fragrância leve como a vida, o ck be é perfeito."
220,5,"Perfume tester é original, porém é uma amostra gratis que a industria da pra os lojistas, perfume original, delícia de perfume, lembra muito frescor, pessoa que acabou de sair do banho. Toppp pra academia, sair de dia, fixa bem. Recomendoooooo recomendooo."
221,5,"É uma fragrância cítrica suave deliciosa, fresco e leve! ideal para dias quentes, praia, piscina, academia. Eu não diria um perfume, pois ele tem a qualidade de um body splash importado. Uso há anos e eu adoro!!! sempre ouço elogios."
222,5,Ótimo. Indico a todos! ótimo. Indico a todos! ótimo. Indico a todos! ótimo. Indico a todos! ótimo. Indico a todos! ótimo. Indico a todos! ótimo. Indico a todos! ótimo. Indico a todos! ótimo. Indico a todos! ótimo. Indico a todos!.
223,1,"Esse perfume não é original pois o cheiro some depois de uns 30 minutos que passo. Sempre usei esse perfume mas comprava no shopping, resolvi comprar aqui no mercadolivre. Me arrependi pois o produto é de má qualidade."
224,2,"Perfume parece que estou passando álcool puro no pulso, o aroma você sente laaaa no fundo com muito esforço, me parece uma falsificação, perguntei a minha namorada e a minha sogra e elas disseram também a mesma coisa."
225,1,"Bom dia. 
Eu sei que já passou o tempo de devolver o produto ,mas quero que fique o relato de minha insatisfação do mesmo ,perfume certamente falso ,não fica na pele se quer minutos. 
Estou muito chateado!."
226,4,"É um bom perfume, tendo como única desvantagem, seu tempo de fixação cerca de 3 a 4 horas. Mas não podemos exigir tanto de um produto, por esse custo. Ótimo para ser usado no dia a dia."
227,1,Uma porcaria já comprei antes  e gostei muito dos perfumes que ele me enviou porém esse e lixão não dura meia hora no corpo me sinto lesado por ter comprado álcool com cheirinho não comprem é falso.
228,5,"Aparentemente é original. Não conhecia a fragrância, contudo achei boa. Só a fixação é um pouco baixa. É um produto barato que é indicado para uso diário, no meu caso para o trabalho. Nada mais."
229,3,"O produto correspondeu em parte às minhas expectativas, pois as notas de abertura do perfume são ótimas, às de fundo (fixação) ,no  meu caso não funcionaram, acho eu, por força da minha pele ser um tanto oleosa."
230,5,"Já uso há alguns anos, amo. 
E a única desvantagem é ter pouca fixação. No mais adoro uso diariamente. Já comprei em lojas físicas, free shop(milão) e sinceramente não notei nenhuma diferênça."
231,5,"Então foi a alegria da noite de ontem [kkkk] produto muito bom, pelo menos quem ganhou ficou com os olhinhos marejados kkkkk feliz natal!! e muito obrigada por vender produtos de ótima qualidade!!!."
232,1,"O produto, com certeza, é falsificado!!!! um absurdo, vender perfume falsificado com preço de original e , ainda, consignando que se trata de produto original. Nunca mais comprarei perfume no metcado livre!."
233,5,"Gostei muito da fragrância e principalmente da fixação dele, notei que realmente o produto é original. Eu minha família usamos e teve uma boa durabilidade em breve estarei comprando mais."
234,1,"O pior produto que ja comprei, cai num terrível golpe pessoal nao compre nunca, vá a uma loja fisica e fuja de golpistas aqui é uma terra sem lei."
235,1,Produto parece falsificado. Ja uso o ck be há tempos e a fixação é uma de suas caractersiticas. Esse nao fixa e o cheiro nao é 100% igual!.
236,4,"Muito bom produto! eu uso este perfume há muito tempo e ele nunca veio plastificado, como algumas pessoas acreditam. Podem confiar! eu gostei muito e continuarei sendo cliente."
237,5,"Gostei muito do produto, ótima qualidade e preço excelente. 
. 
Recomendo para todos os que gostam da marca. 
. 
No começo desconfiei pelo preço, de ser original, mas realmente é."
238,2,Fragancia fraca. Peguei um ck da loja renner e fiz a comparacao e notei o quanto este que comprei aqui no ml é fraco !!! nao compro mais !!.
239,5,"Sou fã deste perfume, uso a muito tempo, ele é perfeito para o dia a dia, o que eu comprei veio original, tudo certo sem problemas."
240,2,"Decepcionante. Sempre comprei nessa mesma loja , mas infelizmente o priduto nao tem a fixacao de sempre. O cheiro é o mesmo, mas a fixacão muito fraca."
241,1,"Produto veio sem lacre, fragrância fraca e c ctza foi batizado. Não é original o produto. Estou muito arrependido e não aconselho ninguém a comprar."
242,5,"Excelente produto! fragrância extremamente leve, agradável e unissex. Pode ser usado a qualquer hora do dia sem incomodar qualquer pessoa que tenha problemas com perfumes."
243,3,"Fragrância gostosa porém, não fixa. Tenho que repor a todo instante senão desaparece. Fico pensando se o perfume é mesmo original. Fraquíssimo. Não compraria novamente."
244,5,"Produto original, mesmo cheiro dos provadores de lojas de shopping. 
Fixação e projeção mediana pra baixa como quase todos produtos da grife calvin klein."
245,5,"Uma fragrância única, com um toque especial, delicado e marcante, fixa o dia todo. F a n t a s t i c o."
246,5,"Esse perfumes é incrível,  fixação é de acordo com a pele, pois na minha fixa bem. Amo esse perfume. Vou até comprar outro."
247,2,"Vocês vendem como original, o qual  seria fabricado nos usa e mandam o que é produzido na espanha. , sua fixação é muito ruim."
248,2,"O cheiro é semelhante , a fixacao é pior que ja vi !! dinheiro jogado no ralo , si durar 30 min de cheiro é muito."
249,5,"A melhor definição para o aroma deste perfume é: ""cheirinho de roupa limpa e passada"". Excelente para qualquer situação ou época do ano."
250,1,"Produto é de péssima qualidade, não fiz a devolução para não ter trabalho de ir até o correio. Não recomendo a compra."
251,3,"Produto não tem fixação, baixa duração,  não consigo afirmar que é falso, mas é no mínimo duvidoso. 
Pensaria muitoooo antes de comprar."
252,5,"Não sou um conhecedor especialista em perfume, mas o que posso dizer é que a fixação e o perfume é bem bacana."
253,1,"Péssimo, não veio lacrado e não chega nem de perto ao verdadeiro produto, não recomendo a ninguém a compra deste produto, horrível."
254,1,"Este não tem boa fixação do perfume na pele, ja tive outros que tinha melhor fixação do mesmo na pele. Não recomendaria."
255,5,Perfume maravilhoso otima fixaçao mas tudo depende da pele pois em minha filha nao fixa mas em mim fixa e muito. Original.
256,5,"Muito bom, é um clássico para todas as idades, fragrância muito agradável, não enjoativa, bom para o dia e para a noite."
257,4,"A fixação não é das melhores, mas considerando o valor e por não ser o original (eau toilette), vale a pena."
258,4,"Como todo perfume da linha ck, tem baixa fixação. Mas tem bom cheiro, bom preço, e assim dá para usar bastante."
259,3,"Achei agradável mas é muito, mas muito fraco e a fixação é baixíssima. 
Pelo o que dizem ser bom me frustei."
260,3,"Achei a fixação e o perfume em si fraco. 
Já comprei com uma fixação maior e o perfume bem mais forte."
261,1,"Pessimo! parece que colocaram alcool no vidro com um pouco de essencia. Tenho o original e é totalmente diferente. 
Nao recomendo!."
262,2,"Produto não é original, não fixa mais que uma hora, sendo que o original fica no corpo durante o dia todo."
263,3,"Produto possui uma media fixação, uma boa fragancia, recomendo colocar na roupa para que tenha maior projeção. Pelo preço tá ok."
264,4,"Tivemos um problema por conta dos correios, mas acabou tudo bem. Quanto ao produto, tudo certo, era o que eu esperava."
265,5,"Ola, gostei bastante, não e o primeiro que compro, e os outros tambem otimos, eu recomendo, o presenteado tmb adorou, obrigada."
266,5,"Excelente, ele é bem suave, muito bom, para quem não conhece a fragrância, o floratta blue é similar a ele."
267,4,", não é um originalboa tarde, sobre minha opinião,vou falar, não e um original,mas a fórmula usada e semelhante."
268,1,Maeu achei que não foi que eu queria exatamente já usei dele e não dois mesma fragrância bem mais inferior.
269,1,"No primeiro dia uma maravilha. Agora, da até raiva. Kkkk você passa, da uns 10min ja nao tem mais cheiro!."
270,1,"Péssimo, produto falso, fragância dura pouco tempo no corpo e no próprio vidro percebe-se que é um produto de 3ªlinha."
271,1,"Uma percaria de produto, mega falsificado. Em dez minutos o chero ja desaparecei porque nao tem ficador lixo lixo lixo."
272,1,"Produto falso, não mantem o cheiro por mais de 30 minutos e tem forte presença de álcool. Dinheiro jogado fora."
273,3,"Produto é bom, mas ficou abaixo das minhas expectativas. 
Prefiro juntar um pouco mais e comprar o ck one."
274,1,"Acho que é falso. Tenta imitar o verdadeiro, porém 10 min depois o cheiro fica totalmente diferente. Simplesmente horrível!."
275,3,Fixação muito ruim. Não dura o dia todo como outros que tive. Porém pelo preço já desconfiava da fixação.
276,5,Um perfume intimista e ideal para o dia a dia e ótimo para ser usado em regiões quentes.
277,2,Não recomendo. Produto com fixação muito ruim e o cheiro de perfume fraquissimo. Não é original o produto.
278,1,"Péssimo, não parece perfume. Não tem fragrância nenhuma. Não fixa na pele. O valor não compensa pelo produto."
279,4,O perfume é bom porém desconfio que seja original pela sua fixação que é bem breve na pele.
280,5,"Produto diferente do outro que comprei em outra loja,tem boa fixação e a fragrância é mais agradável."
281,4,"Bom perfume, já uso a algum tempo,  a fixação q não é prolongada. Mas gosto muito da fragrância."
282,5,"Dentro das minhas expectativas. 
Já conhecia o produto e comprei este para repor o que acabou. 
Muito bom!."
283,5,"Produto muito bom. Dei para o meu filho, e ele gostou bastante. O cheiro dura por muito tempo."
284,5,"Produto okay, o cheiro é maravilhoso, realmente a fixação não é muito boa, mas vale a pena ter."
285,5,"Bom. Mas ja me opnei a favor do produto,nao sei por q fica chegando rsta pergunta novamente."
286,2,"Não fixa na pele como eu esperava, você passa e o cheiro sai depois de 30 minutos."
287,1,"Parece ser pirata ,pois o cheio sair rapido,mais enfim ja comprei ,mais nao recomedaria a ninguém!."
288,4,"Aroma agradável porém o fixador deixa a desejar. O aroma, dura cerca de, 4 horas no corpo."
289,1,"Não é original!!! não tem fixação nenhuma!!! adoro este perfume mas, este não é igual aos outros!!!."
290,1,Num instante sair o cheiro. Primeira e última vez que compro perfume por esse site! não gostei ??.
291,2,Produto não tem a mesma fixação que o original. Uso há anos e esse é bem fraco.
292,5,"Não vi problemas. O perfume é suave, não dura muito, mas essa é uma característica do ckbe."
293,3,"Pelo preço não esperava qualidade, fixação nao e boa mas, para dia a dia ate que atende."
294,5,"Ck é um excelente perfume, seu fixador é bom, e esse comerciante vende o produto original."
295,2,"Uso sempre esse perfume , tem uma fixacao muito boa ,. 
Infeliamente esse que comprei deixou a desejar."
296,1,"Já tinha esse perfume, esperava que a fragrância fosse mais forte, cheiro quase não fica, decepcionado."
297,1,Me arrependi da compra. Não tem fixação. Não compro mais e não recomendo. Dinheiro jogado fora.
298,1,"Eu comprei um n europa, foi o que acabou, e o cheiro, fixação é absurdamente diferente!."
299,3,Sempre foi meu preferido perfume(colônia) mas aroma ñ tem consistência foi uma decepção total (original?).
300,5,"Produto original. É um perfume com aroma cítrico e média aderência, mas é um ótimo perfume!."
301,3,Pensei q fosse mais forte e fixaxe mais. Parece ter mais álcool q perfume. Não recomendo.
302,2,"O perfume simplesmente não tem fixação, pelo valor achei que era muito bom, mas me enganei."
303,1,Nao presta parece que esta usando agua nao fica 10 minutos na pele  nota 0.
304,5,"Produto original ! quanto a baixa fixação,é uma característica do produto ck be. Tudo certo!."
305,5,"Produto maravilhoso, perfume de muita durabilidade quando usado. Comprei para dar de presente. 
Simplesmente maravilhoso."
306,5,Comprei o perfume já esperando não ter muita fixação. Mas ele me surpreendeu. Gostei muito.
307,5,"Original mesmo, diferente de muitos anúncios no ml que anunciam como original mas não são."
308,2,"Fragrância mais fraca que outros (originais) que minha esposa usou e fixação ruim, sente-se o aroma por pouco tempo."
309,5,"O euphoria é um clássico! claro, como todo perfume,  depende da quimica entre o perfume e a pele expirar bem os elementos que o compoêm. Mas é sempre uma compra certa!."
310,5,"O perfume é bem suave e elegante que atendeu minhas expectativas. Para quem não gosta de perfumes doces e fortes, este é uma boa indicação. Espero comprar novamente."
311,1,"Eu não gostei porque eu pensei que tinha comprado um perfume original, mais não veio o selo de original e também a caixa veio danificada."
312,5,"Produto de acordo com o anunciado. Original e com excelente fixação. 
Minha mãe adorou o presente de dia das mães."
313,5,Amei. Sedutor e moderno. Cara de mukher pratixa e decidida. Só ganho elogios por one passo. A projeção é mediana.
314,4,"Fragrância realmente bem parecida com o original, um pouco mais adocicada. Só achei a fixação baixa na minha pele."
315,1,Muito ruim. Nao tem fixação alguma. Nada. Passa o perfume meia hr depois não tem nada de perfume.
316,5,Ótimo eu já o conhecia por isso pedi muito bom super recomendo.
317,2,Gostei do produto. A amostra foi exatamente a que eu pedi! obrigada!.
