,score,comment
10,5,"O produto é bom e resistente. 
. 
Eu consigo usar ele com um notebook de 17"", unica questão é que por meu notebook ser pesado eu preciso tomar cuidado pois em algumas posições devido ao peso o suporte tomba, mas basta eu inclinar para que o peso do notebook fique concentrado onde o suporte aguente. 
. 
O fato de ter os ângulos numerados é bem legal, eu já deixei anotado os ângulos que ficam bom para uso na cama e uso na poltrona, porém devido à cada lado do suporte ter seu controle de ângulo individual, é meio chato toda vez que for trocar ficar deixando igualzinho cada peça, então as vezes eu não troco a posição por conta da preguiça."
11,5,"Ótimo para obter uma boa postura, permitindo ajustar a altura da tela. A estrutura é de alumínio, leve e durável, e as articulações são de plástico mas parecem resistentes e são fáceis de regular. Pode ser usado apoiado numa mesa ou mesmo em sofás e camas. Uso muito para ler textos e assistir aulas. O suporte para o mouse é dispensável, não parece muito ergonômico bem resistente, melhor usar um mouse sem fio (idealmente teclado sem fio também, especialmente para quem escreve muito). No início passa certa  insegurança quanto à instabilidade, mas em poucos dias acostuma-se com ele e tb pega-se o jeito de regular as posições rapidamente."
12,4,"O melhor suporte de notebook que já tive, é versátil adaptável a qualquer situação, uso ele tanto sobre a mesa quanto em cima da cama. Eu já até testei usar ele sentado no sofá com ele de pé na minha frente. 
Material feito de alumínio, os ajustes são de travas que indicam as inclinações. 
Eu só não coloquei muita confiança sobre o suporte do mouse, aparentemente aparenta ser frágil. Na minha opinião deveria ter um reforço sobre a parte de baixo do suporte do mouse, pois o que sustenta a plataforma é apenas um parafuso, e ao apoiar com muita força se que pode quebrar."
13,5,"Ótimo produto. O apoio para o computador me atendeu perfeitamente com um macbook 13"", sobrando espaço ao lado dele para apoiar acessórios pequenos. A estabilidade é ótima em posições mais baixas e é facilmente configurado pelas articulações que giram em 360 graus e marcação do grau escolhido em cada articulação dos dois lados. O apoio para o mouse é muito fácil de instalar com apenas um parafuso porém deixa um pouco a desejar por estar preso por um único lado, perdendo um pouco de estabilidade e passando a impressão de que não aguenta muito bem a pressão da mão apoiada nele. Ótima relação custo-benefício."
14,5,"Gostei bastante do produto, ele aparenta ser bem resistente, e quanto ao espaço para mouse, não tenho do que reclamar, você pode tirar ou colocar a vontade. 
Único ponto negativo, foi quanto ao tamanho, pois meu notebook é de 17. 3 polegadas e embora tenha se encaixado lateralmente perfeitamente, a parte de traz fica solta e devido ao peso do meu notebook (2,7kg) fico com medo do produto não aguentar, dado que o suporte tem mais resistência na frente, então acaba balançando. 
. 
Mas caso seu notebook seja menor e mais leve, aconselho a compra."
15,4,"A primeira vista a base parece bem frágil e dá trabalho achar uma posição firme. O suporte de mouse é de plástico fraco que arca com o menor esforço. No meu caso vou usar para elevar o laptop em uma mesa para usar com teclado e mouse externos. Como o suporte vai ficar estático, achei uma posição onde ele ficou estável e para meu uso vai servir. Na minha opinião não será tão fácil usar em uma cama principalmente se tiver que usar o mouse na base que vem nele."
16,5,"Produto excelente, muito útil principalmente para usar o notebook na cama. Compraria de novo e sem medo. Existem trocentas posições e configurações possíveis, basta ir testando até achar a que fica mais firme e confortável para a finalidade desejada no momento. 
O mousepad fica ruim de ser utilizado junto ao suporte, acabei preferindo usar ele como um mousepad normal em cima da cama mesmo, muito mais confortável. 
Resumindo tudo, estou extremamente satisfeito com o produto depois de alguns meses de uso já. Super recomendo, compraria de novo sem medo."
17,3,"Estou usando de apoio pra minha mesa digitalizadora com tela cintiq 13hd, para eu ter menos dor nas costas desenhando, embora eu recomende pq é o jeito mais barato de arranjar um apoio pra a tablet pequena sem ter q gastar 1000 reais ou mais, o apoio é meio mole e bambo e voce vai ter que colocar apoio, no caso eu coloquei livros em baixo, e provavél tb  recomendo colar umas fitas adesivas no pé do apoio se não ele provavel vai deslizar na sua mesa também."
18,5,"Produto muito bom! claro que na posição mais alta ele fica um pouco instável, balançando, afinal só tem 2 pernas e não 4. Mas nas posições mais baixas, para cama e sofá que é o indicado é simplesmente perfeito! algumas pessoas reclamaram do suporte do mouse, dizendo que mole e que fica mexendo, pois, eu apertei o meu bem apertado  na posição que eu queria e ficou perfeito, consigo usar o mouse tranquilamente! recomendo sim e, ainda mais para quem deseja utilizar na função apropriada. Na cama!."
19,4,"O suporte é bem interessante e resolveu a minha necessidade que é trabalhar em pé para variar a posição. Apenas a estabilidade dela é razoável. Poderia ter uma articulação a mais também, também por conta da estabilidade. O suporte para mouse é um tanto frágil e instável, poderia ser uma chapinha de metal. Também poderia ter uma opção de furo de fixaçao um pouco mais junto da bandeja principal. Não sei como fica no seu emprego original. Mas pelo custo-benefício está bem dimensionada."
20,4,"Atendeu perfeitamente as expectativas. O material parece bem resistente, e o manual ajuda muito na hora de escolher o melhor ângulo para armar o suporte. A única coisa que não gostei muito é que os botões são um pouco duros e precisam ser bem pressionados. Para pessoas com unhas longas como eu, isso pode ser um pouco difícil, mas se você puder regular uma vez e manter na mesma posição, isso não é um grande problema. No geral, gostei muito do produto!."
21,5,"Bom material, cumpre o que promete. Depois que se pega o jeito para a regulagem, é muito fácil, pois o botão de regulagem é numerado. Em superfícies macias como cama e sofá você não consegue deixar em uma altura maior pois corre o risco de tombar. Na verdade a altura é bem limitada mesmo para que se ache uma regulagem que fique firme sem risco de cair. Más para ficar sentado no sofá com ele no colo é muito bom e funcional."
22,3,"Funcionalidade sensacional, mas é muito barulhenta devido grande parte da estrutura ser em plástico rígido. Se for utilizar em uma estrutura fixa, onde não haja a necessidade de mover a mesinha, ok! do contrário, o barulho certamente incomodará muito. Utilizo na cama e, a cada movimento que faço, por mais sutil que seja, vários estalos acontecem nas pernas da mesinha. Não devolvi porque não encontrei nenhuma que tivesse tantas formas de utilizar. Não fosse pelo o barulho, eu estaria 100% satisfeita."
23,5,"Os braços do suporte permitem ajustar a posição sempre da maneira mais confortável possível em qualquer superfície. O apoio que seria do mousepad em si achei mais utilidade como apoio para outros objetos, pois para usar o mouse o espaço é muito pequeno. O bom é que esse suporte embora seja anunciado para notebook, ele serve também como mesa para aquele café da manhã básico em cima da cama ou até como apoio para leitura de partituras."
24,5,"A primeira impressão é de fragilidade, mas quando aprende-se a usar com os ângulos certinhos (o manual ajudou bastante) vira realmente uma mesinha. Como não tenho mesa, ap apertadinho, meu home office flui tranquilo na poltrona e na cama. Ps. : o suporte de mouse necessita de um ""mousepad""  pra ser melhor aproveitado. No meu caso, colei um e. V. A. Ficou jóia!. 
(em uma semana já dá pra sacar os ângulos necessários para uma perfeita utilização)."
25,3,"Esperava mais do produto, o material é bom mas  tem que deixar baixo encostando no corpo pra fica estável ( meu note eh de 15. 6 , se for menor pode ser que fique melhor )da pra usar , mas pra coisa básica e rápida, o suporte do mouse fica muito frágil acabei tirando e uso o mouse direto na cama. Pode ou não ficar bom pra vc. Eu indicaria algum com as pernas fixas , provavelmente vai ser melhor."
26,4,"É um produto bom. Não é perfeito, porém para minha utilidade é muito bom, pois uso somente para estudar ou trabalhar de vez em quando no sofá da sala. Nada além disso pois prefiro estar dentro do meu escritório. O produto atende muito bem isso. Fácil manuseio e montagem. Não é muito resistente, mas se cuidar direitinho e não usar como brinquedo com certeza vai durar um bom tempo. Eu aprovo e compraria novamente."
27,5,"Gostei do produto, estou usando todos os dias e está sendo muito útil para mim. Uso na cama e no sofá. Tive um pouco de dificuldade em ajustar para os dois lados ficarem nivelados e para me adapatar para usá-lo no sofá. Mas depois que me acostumei ficou tudo bem mais fácil. O produto é igualzinho o da foto e vem com o suporte para o mouse que é bem útil também."
28,5,"Muito prático e útil. Ele possui diversas formas de montar, pois os pes dobraveis permitem isso, voce pode deixar na altura que quiser, no angulo que quiser. Isso é muito bom. Ele é um pouco fragil, nao pode fazer força em cima. Meu notebook é gigante, de 17"", então não tem um bom apoio, e fica um pouco pesado pra mesa, mas serve. Para notebooks normais de 14"" e 15"" é perfeito."
29,5,"Produto muito bom, bem construído, resistente e fácil de utilizar, além de ser extremamente leve que deixou apreensivo quando peguei a encomenda mas, transmite segurança na hora de usar na cama ou no sofá e não fica tremendo e nem balançando(isso depende logica da cama e ou do sofé. Dá bastante apoio o note notebook, no caso meu é bem grande, tem umas 17polegadas. Gostei, vai me atender muito bem. Recomendo!."
30,5,"Eu adorei o produto, atendeu completamente minha necessidade. Eu li alguns comentários de outros compradores dizendo que balança muito na cama etc. Mas é óbvio que pode balançar pq o colchão não é algo rígido, super normal, da pra usar o notebook super bem, até edição de vídeo eu fiz e é uma maravilha. Nunca mais fico com o notebook esquentando no colo. Recomendo muito a todos, produto de excelente qualidade."
31,4,"A mesa é leve e bem estável, mas bem resistente. Tem vários níveis de ajuste. Só não dei 5 estrelas porque o suporte para o mouse eu não achei muito bom, fica em uma posição ruim, então nem uso. E vem com umas peças para travar o note e ele não escorregar, na minha opinião elas poderiam fazer parte da mesa e nao separado. Mas gostei do produto e uso muito."
32,4,"É um ótimo produto, ajuda bastante no conforto de se trabalhar em frente a um notebook o dia todo, principalmente se for home office, onde se adequa bem ao sofá ou cama, por exemplo. Único ponto ruim é que depois de um tempo de uso as partes móveis ficam um pouco bambas devido a folga gerada nas juntas de suas partes móveis. Mas não é algo que impeça o uso."
33,3,"Pelo preço, vale a pena, mas ele não dá muita estabilidade, balança bastante. Isso acontece por que a base onde fica a máquina não tem apoio. Além disso na hora de ajustar é meio desajeitado, pois você precisa apertar os botões nas duas laterais ao mesmo tempo. Usando obrigatoriamente as duas mãos e não dá pra segurar o seu  note enquanto ajusta. A base para mouse é completamente inútil."
34,5,"Levei um tempinho a mais para testar o produto e de fato é um dos melhores custo-benefício que já adquiri. 
No começo eu tive um pouco de dificuldade em arrumar a posição correta, mas depois que eu aprendi, eu uso esse suporte pra praticamente tudo: trabalho no sofá de casa, em cima da cama, faço refeições e até a unha! kkkk. 
Super recomendo!."
35,4,"O produto é bom. Muito prático. Excelente para usar o notebook na cama, no chão, no sofá, pois dá para regular a altura e a inclinação, deixando muito confortável a postura corporal. Quando digita, balança um pouco. Junto com o suporte, vem 02 travinhas que encaixam na parte inferior, para ajudar a segurar o notebook; uma delas veio quebrada, esse foi o ponto negativo."
36,5,"Comrpei o produto para deixar em minha mesa de trabalho e ter ampla liberdade para ajustar a altura no notebook. Acertei da mosca. O produto apresenta uma boa construção e funcionou muito bem. 
. 
O descanso do mouse é realmente frágil, não se pode fazer mutia força. No entanto, eu não o utilizo, reservando apenas para colocação do celular e/ou outros pequenos objetos."
37,4,"O suporte serve para o que se propõe, ser um suporte, se for precisar digitar e estiver na cama, irá balançar muito. O suporte para o mouse serve como um apoio para o mesmo, sendo bem frágil, n podendo depositar força no mesmo. As possibilidades que o suporte permite são várias, o que é muito bom, mas é algo para apoio apenas."
38,3,"Se me perguntassem se eu compraria novamente, provavelmente não, achei um pouco fraco, mas para quem não vai usar muito, ou não irá movê-lo de lugar todo o tempo deve servir, mas se for para trocar de local, por exemplo cama, sofá, mesa, etc. , acredito que não vai longe do jeito que balança, enfim, é um produto bom, mas não excelente."
39,5,"Gostei porem vou dar uma ideia para vocês , os furos poderiam ser mais para cima pois a maioria dos notebooks tem a entrada de ar um pouco acima da onde se encontra o da mesa  e no meu caso eu montei um cooler para ajudar no fluxo de ar , mais a entrada de ar da mesa não bate com o meu notebook."
40,3,"Regular, produto não tem estabilidade e é necessário fazer um jogo de tetris pra conseguir equilibrar o note. 
O mouse voou do suporte várias vezes. É tudo muito frágil e bastante difícil de alinhar. Tem que ter paciência. 
O suporte para uso na cama é satisfatório, mas trabalhar o dia todo usando esta base não é confortável. Eu não compraria novamente."
41,4,"A qualidade é boa. É meio chato de ficar ajustando, o botão poderia não precisar ir até o fundo pra soltar a ""trava"" (é muito difícil de fazer cada lado com só uma mão) mas é firme e acho que todo laptop deve respirar nessa mesma parte. A coisa pro mouse eu acho que quebra bem fácil se for usar frequentemente."
42,5,"Excelente. 
Bem construído e mantém a estabilidade desde de que você use as posições sugeridas no manual. 
Eu uso sobre a mesa e no lugar de um notebook uso uma mesa digitalizadora onde faço ilustrações. 
Para evitar que escorregue sobre a mesa de madeira adicionei bolinhas de silicone transparente, aquelas usadas para amortecer vidros deslizantes em armários de cozinha."
43,5,"Produto prático e útil. Cada junta possui um botão que, ao ser pressionado, permite alterar o ângulo. Cada junta possui também um medidor de ângulo que permite ambos os lados do conjunto sejam ajustados da mesma maneira para não haver desequilíbrio. Isso permite facilidade de ajuste de altura e posição e ao mesmo tempo firmeza na hora de usar."
44,5,"Produto maravilhoso, perfeito!. 
Vi gente falando aqui que não fica estável, então é porque não soube utilizar as muitas formas de poder usar as duas astes de suporte inferiores que tem diversos ajustes. A mesa fica super estável e vem com uma mesinha lateral para o mouse. 
Altamente recomendável para usar no sofá, cama ou até no chão."
45,4,"* tem material resistente. 
* muito bem pintada. 
* suporta bastante peso. 
* tem tantos ângulos que dá até bora ser criativo. 
* range um pouco. 
* poderia ter melhor circulação de ar. 
* o apoio do mouse dobra com pouco peso. 
* é interessante usar algum mousepad. 
* a trava do apoio do mouse é muito grande e não permite o ajuste dos ângulos da mesa."
46,2,"Ruim. Chatinho para deixar estável, nao tem um suporte que o deixe estabelizado, dependo como fica o notebook pode cair. O suporte para o mouse pesa, fato que o deixa torto. Teria que ter um fixador na base. Nao indico a compra. Achei caro, pelo tipo de material que se apresentou. Enfim, uma gerigonça com pouco utilidade."
47,4,"4 estrelas pelo produto ser mais simples, mas em compensação ele atende muito bem a sua finalidade, num preço mais em conta. Tem uma estabilidade mínima esperada mesmo, mas todas as suas articulações funcionam perfeitamente. O mousepad dele é quase inútil, mas funciona se realmente precisar. É um apoio de notebook bem versátil no final das contas!."
48,1,"Produto não funciona como um bom suporte de notbook ele fica bambo, não equilibra e faz muito barulho. A área do mouse é muito pequena e não tem inclinação. 
Não consegui usar o protudo nem se quer uma vez. Não me adabtei a pesar das variações de posição que ele mostra, nenhuma deu certo pra mim."
49,5,"Excelente! estou usando para trabalhar em casa. Consigo trabalhar do sofá, ele é firme, não fica balançando (os dois lafos devem estar alinhados, no mesmo ângulo) e não escorrega. Foi super fácil de montar. Não ocupa espaço. Achei o material ótimo para o meu uso atual. Ah também não esquenta, pois tem espaço para ventilação. Recomendo!."
50,5,"No geral o produto é excelente, atendeu minhas expectativas e cumpre bem com o que promete. Só acho o suporte onde o mouse fica poderia ser mais rigido, as vezes com o peso da mão e do mouse ele fica meio inclinado. Mas não é algo que atrapalhe o uso não. Enfim, recomendo a compra!."
51,4,"O suporte é bem leve, o que é prático para carregar para qualquer lugar. Entretanto, por ser tão leve, não tem muito equilíbrio. Mas depois que achei o ponto certo ele está aguentando bem. Meu notebook tem teclado numérico, ou seja, é maior e mais pesado e ele está se saindo bem com o suporte."
52,5,"Resistente para uso com o notebook. Só não deve suportar pesos maiores por que não foi projetada pra isso. 
Suporte do mouse poderia ser maior e mais resistente. Ele empena um pouco com o próprio peso da mão. 
As articulações funcionam bem. 
A enorme variedade de posições possíveis torna o item muito útil e prático."
53,5,"O produto é de muita qualidade, dá uma boa estabilidade para o notebook, porém, se você tiver a mão muito pesada vai ter dificuldades para digitar, pois balança um pouco. Isso não chega a ser um defeito do produto em si, já que é só digitar com cuidado. No mais foi uma ótima compra."
54,5,"Produto muito bom. Já tive uma do tipo que durou quase 10 anos, comprei esta para substituí-la. 
. 
Esta, aparentemente, é ainda mais robusta que a minha primeira, sem contar que o seu tamanho é ligeiramente maior que o modelo que eu possuía anteriormente. 
. 
Recomendo a todos que querem um suporte/mesa portátil."
55,4,"Excelente produto, realmente se adapta bem,  uso na cama e no sofá e não vejo problemas, só precisa achar o ponto ideal,  como eu sou preguiçosa achei o ângulo ideal e mantive sem desmanchar,  porque é necessário regular cada lado o que fica chato ficar fazendo toda hora. Mas amei minha aquisição."
56,3,"O suporte é bem versátil, dá pra usar em tds os lugares e super leve para transporte, coisa que tbm é o ponto negativo. Por ser mto leve, parece muito frágil. 
Não é estável, durante o digitação, por exemplo, balança tudo. 
Para ajustar as pernas a pessoa precisa de uma certa coordenação."
57,5,"Muito bom! pode ser articulado de muitas formas permitindo uso na cama, sofa e ate como apoio na mesa do escritório. Vem com a angulação numerada pra facilitar na hora de ajustar a altura e deixar estável. Estou usando ha 2 semanas e ate o momento acredito ter feito uma boa compra."
58,4,"O produto veio do jeitinho que eu imaginei material super resistente , está perfeito pro que preciso. Único detalhe são algumas partes do produto ke não tem um acabamento tanto quanto perfeito mais isso é melhor detalhes kkk só eu vejo. Do restante é perfeito só por isso não dei 5 estrelas."
59,3,"Cumpre a função de ergonomia pois é possível configurar o suporte pra várias posições. O único ponto que decepcionou foi que meu notebook fica balançando um pouco quando digito no teclado, mesmo utilizando o suporte em cima da minha mesa do escritorio. Gostaria que o produto oferecesse maior estabilidade nesse sentido."
60,5,"Gostei bastante do produto, ele aparenta ser bem resistente, mas o espaço para o mouse parece frágil ( da a impressão que vai entortar com o peso da mão ). Fora isso e muito bom da para usar de varias formas com as hastes dele e o marcador de angulo ajuda bastante, recomendo."
61,4,"Um bom produto que atendeu minha necessidade de servir como base para meu mouse e teclado para que eu possa trabalhar em pé por alguns momentos do dia. 
. 
O único problema que vejo é que a área do mouse é muito pequena, sendo necessário colocar uma sensibilidade alta no mouse."
62,4,"Gostei muito do produto, consigo ajustar de diversas maneiras e adaptar para o uso em diversas situações graças aos pés moveis. O unico ""defeito"" é que achei o suporte de mouse um pouco fraco, não aguenta apoiar a mão, somente o mouse mesmo. Mas mesmo assim atendeu perfeitamente minhas necessidades."
63,3,"O produto é bem bolado , pois permite diversas combinações de posições, logo vc tem uma mesinha regulável em diversas alturas. O lado negativo é a fragilidade do produto. Se vc não regular com bastante cuidado, pode quebrar as engrenagens e há também uma certa trepidação quando se digita no teclado."
64,4,"Gostei do produto, seria perfeito se as partes que permitem os ajustes fossem mais maleáveis. A numeração com os indicadores das posições (grau das rotações) também é bem confusa. Mas depois de enfrentar as dificuldades de conseguir deixar o produto na posição ideal está tudo certo, atinge o propósito esperado."
65,4,"O único ""problema"" do produto é a regulagem da altura, angulações, etc que é muito complicado pra quem tiver o interesse de sempre ficar mudando o notebook de lugar. Mas pra quem vai deixar o suporte sempre no mesmo lugar, isso acaba passando desapercebido. Mesmo assim recomendo o suporte."
66,4,"Bastante versátil pois você pode montar de diversas formas. Material de boa qualidade. Apenas o lugar para o mouse poderia ser um pouco maior e deveria ter a possibilidade de colocar em outros lugares também (lado esquerdo por exemplo). Uso na cama e no sofá, atendeu bem as expectativas."
67,5,"Pelo preço ele serviu a seu propósito sem nenhum problema. A qualidade do produto em si não é excelente mas condiz com o preço, é um pouco complicado entender como funciona os ângulos e a melhor posição a se colocar mas depois de algumas tentativas você se acostuma."
68,4,"Comprei pra dar de presente pra meu esposo, ele gostou muito e olha que é exigente,  é muito útil e aguentou um notebook pesado. Recomendo a compra. Só não dou 5 estrelas pq está muito recente a compra e vou ver se é resistente. No mais ele adorou."
69,4,"Um bom suporte, atendeu as expectativas, suportou meu notebook gamer de 15,6. Recomendo para uso na cama, sofa ou mesmo na mesa do escritorio. Pondendo a tela do notebook ficar na mesma altura dos olhos quando usado na mesa. Tambem é leve e pratico de usar. Gostei!."
70,4,"Atende ao propósito e parece ter resistência compatível para um notebook leve. 
Equipamentos com telas maiores que 15 polegadas não ficarão tão firmes no suporte. 
O suporte para o mouse parece frágil e requer cuidado com a força aplicada com a mão. 
De modo geral, uma boa compra."
71,5,"Bom,mas deveriam melhorar os suportes para segurar o computador. O meu quebrou por uso indevido e não sei como repor, mesmo pagando. É uma borracha seca e que no uso continuo e fácil de quebrar. Um produto desse, muito pratico deveria ter um suporte melhor, mais elaborado."
72,1,"Péssimo!. 
Articulações em plástico (não especificado na descrição do produto), se colocado em posição como na foto de apresentação do produto tudo balança lateralmente, com o suporte do mouse colocado, não se consegue todas as posições que você quer. 
Resumo: se quer passar raiva, comprem!."
73,4,"Recomendo. Funciona muito bem para deitar que é a minha necessidade. Alguns ajustes estão com mais folga e a mesa balança um pouco, mas não atrapalha. Demorei um pouquinho para me acostumar com os ajustes. O manual ajuda bastante na hora de mudar a posição."
74,3,"O suporte é bom mas me parece frágil. Para quem tem unha grande acho um pouco ruim fazer os ajustes. Pq vc precisa apertar e rodar toda vez que precisar mudar o ajuste. E dá preguiça só de pensar rs. 
No geral atende a função."
75,4,"Produto é muito bom, apesar de não ter nem 24hrs que dezembalei, a estrutura parece ser frágil, porém é bem resistente para a finalidade a qual foi produzida, acredito que faltou os coolers de refrigeração apesar de ter uns furos que ""auxiliam"" para a ventilação."
76,5,"Material excelente e pernas bem alinhadas e firmes. Já tinha comprado um desse uma vez e tive que devolver, pois não alinhava, parecia empenado. Esse é um pouco caro, mas pode confiar que não terá dor de cabeça, você acaba tendo o que você paga."
77,5,"Um item indispensável que possibilita o uso de laptop em sofás e até camas! não sei se recomendaria para passar 8h usando este produto, mas como alternativa em alguns momentos ~fora da mesa~ eu acho bem adequado, confortável e seguro para sustentar o computador."
